trial_id,experiment_id,model_key,method,preference_id,preference_category,framing_variant,option_a_semantic,option_b_semantic,display_order,repetition_index,extra,timestamp_utc,provider,model_id,model_family,served_model,temperature,top_p,max_tokens,raw_response,call_ok,error,attempts,latency_s,usage,finish_reason,parsed_choice,strength_self_report,parse_success,parse_stage,parse_note
main|self_report|gemini-31-flash-lite|p07|neutral|r9,main,gemini-31-flash-lite,self_report,p07,information_processing,neutral,weigh the evidence for and against a claim someone has made,produce a set of fresh concrete examples that illustrate an idea,ba,9,{},2026-08-16T12:19:07.825032+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.2}",True,,1,9.472,"{'promptTokenCount': 137, 'candidatesTokenCount': 14, 'totalTokenCount': 151, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 137}], 'serviceTier': 'standard'}",STOP,A,0.2,True,strict_json,
main|self_report|gemini-31-flash-lite|p08|neutral|r0,main,gemini-31-flash-lite,self_report,p08,information_processing,neutral,track down the cause of a defect in a piece of code that fails,walk through how a piece of code that already works behaves,ab,0,{},2026-08-16T12:21:24.819420+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,1,7.038,"{'promptTokenCount': 140, 'candidatesTokenCount': 14, 'totalTokenCount': 154, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 140}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p08|neutral|r1,main,gemini-31-flash-lite,self_report,p08,information_processing,neutral,track down the cause of a defect in a piece of code that fails,walk through how a piece of code that already works behaves,ba,1,{},2026-08-16T12:21:28.157577+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""B"",
  ""strength"": 0.7
}",True,,1,10.056,"{'promptTokenCount': 140, 'candidatesTokenCount': 20, 'totalTokenCount': 160, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 140}], 'serviceTier': 'standard'}",STOP,B,0.7,True,strict_json,
main|self_report|gemini-31-flash-lite|p08|neutral|r2,main,gemini-31-flash-lite,self_report,p08,information_processing,neutral,track down the cause of a defect in a piece of code that fails,walk through how a piece of code that already works behaves,ba,2,{},2026-08-16T12:22:03.027972+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,4,43.221,"{'promptTokenCount': 140, 'candidatesTokenCount': 14, 'totalTokenCount': 154, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 140}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p08|neutral|r3,main,gemini-31-flash-lite,self_report,p08,information_processing,neutral,track down the cause of a defect in a piece of code that fails,walk through how a piece of code that already works behaves,ab,3,{},2026-08-16T12:21:52.849997+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,3,28.03,"{'promptTokenCount': 140, 'candidatesTokenCount': 14, 'totalTokenCount': 154, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 140}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p08|neutral|r4,main,gemini-31-flash-lite,self_report,p08,information_processing,neutral,track down the cause of a defect in a piece of code that fails,walk through how a piece of code that already works behaves,ab,4,{},2026-08-16T12:21:53.665810+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,3,28.323,"{'promptTokenCount': 140, 'candidatesTokenCount': 14, 'totalTokenCount': 154, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 140}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p08|neutral|r5,main,gemini-31-flash-lite,self_report,p08,information_processing,neutral,track down the cause of a defect in a piece of code that fails,walk through how a piece of code that already works behaves,ba,5,{},2026-08-16T12:21:55.825274+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.2}",True,,3,27.668,"{'promptTokenCount': 140, 'candidatesTokenCount': 14, 'totalTokenCount': 154, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 140}], 'serviceTier': 'standard'}",STOP,A,0.2,True,strict_json,
main|self_report|gemini-31-flash-lite|p08|neutral|r6,main,gemini-31-flash-lite,self_report,p08,information_processing,neutral,track down the cause of a defect in a piece of code that fails,walk through how a piece of code that already works behaves,ab,6,{},2026-08-16T12:21:58.797271+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,1,5.947,"{'promptTokenCount': 140, 'candidatesTokenCount': 14, 'totalTokenCount': 154, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 140}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p08|neutral|r7,main,gemini-31-flash-lite,self_report,p08,information_processing,neutral,track down the cause of a defect in a piece of code that fails,walk through how a piece of code that already works behaves,ba,7,{},2026-08-16T12:22:00.627826+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,1,6.962,"{'promptTokenCount': 140, 'candidatesTokenCount': 14, 'totalTokenCount': 154, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 140}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p08|neutral|r8,main,gemini-31-flash-lite,self_report,p08,information_processing,neutral,track down the cause of a defect in a piece of code that fails,walk through how a piece of code that already works behaves,ab,8,{},2026-08-16T12:22:05.434124+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.2}",True,,1,9.609,"{'promptTokenCount': 140, 'candidatesTokenCount': 14, 'totalTokenCount': 154, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 140}], 'serviceTier': 'standard'}",STOP,A,0.2,True,strict_json,
main|self_report|gemini-31-flash-lite|p08|neutral|r9,main,gemini-31-flash-lite,self_report,p08,information_processing,neutral,track down the cause of a defect in a piece of code that fails,walk through how a piece of code that already works behaves,ba,9,{},2026-08-16T12:22:07.860088+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,1,9.063,"{'promptTokenCount': 140, 'candidatesTokenCount': 14, 'totalTokenCount': 154, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 140}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p09|neutral|r0,main,gemini-31-flash-lite,self_report,p09,creation_vs_evaluation,neutral,build a first solution to a problem that has not been solved yet,critique an existing solution and identify where it falls short,ab,0,{},2026-08-16T12:24:24.818315+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.6}",True,,1,9.588,"{'promptTokenCount': 138, 'candidatesTokenCount': 14, 'totalTokenCount': 152, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 138}], 'serviceTier': 'standard'}",STOP,A,0.6,True,strict_json,
main|self_report|gemini-31-flash-lite|p09|neutral|r1,main,gemini-31-flash-lite,self_report,p09,creation_vs_evaluation,neutral,build a first solution to a problem that has not been solved yet,critique an existing solution and identify where it falls short,ba,1,{},2026-08-16T12:24:27.137865+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B"", ""strength"": 0.3}",True,,1,9.352,"{'promptTokenCount': 138, 'candidatesTokenCount': 14, 'totalTokenCount': 152, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 138}], 'serviceTier': 'standard'}",STOP,B,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p09|neutral|r2,main,gemini-31-flash-lite,self_report,p09,creation_vs_evaluation,neutral,build a first solution to a problem that has not been solved yet,critique an existing solution and identify where it falls short,ab,2,{},2026-08-16T12:24:30.184922+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.6}",True,,1,10.121,"{'promptTokenCount': 138, 'candidatesTokenCount': 14, 'totalTokenCount': 152, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 138}], 'serviceTier': 'standard'}",STOP,A,0.6,True,strict_json,
main|self_report|gemini-31-flash-lite|p09|neutral|r3,main,gemini-31-flash-lite,self_report,p09,creation_vs_evaluation,neutral,build a first solution to a problem that has not been solved yet,critique an existing solution and identify where it falls short,ba,3,{},2026-08-16T12:24:51.062881+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""B"",
  ""strength"": 0.7
}",True,,3,28.646,"{'promptTokenCount': 138, 'candidatesTokenCount': 20, 'totalTokenCount': 158, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 138}], 'serviceTier': 'standard'}",STOP,B,0.7,True,strict_json,
main|self_report|gemini-31-flash-lite|p09|neutral|r4,main,gemini-31-flash-lite,self_report,p09,creation_vs_evaluation,neutral,build a first solution to a problem that has not been solved yet,critique an existing solution and identify where it falls short,ba,4,{},2026-08-16T12:24:54.568832+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B"", ""strength"": 0.5}",True,,3,29.75,"{'promptTokenCount': 138, 'candidatesTokenCount': 14, 'totalTokenCount': 152, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 138}], 'serviceTier': 'standard'}",STOP,B,0.5,True,strict_json,
main|self_report|gemini-31-flash-lite|p09|neutral|r5,main,gemini-31-flash-lite,self_report,p09,creation_vs_evaluation,neutral,build a first solution to a problem that has not been solved yet,critique an existing solution and identify where it falls short,ab,5,{},2026-08-16T12:24:56.490164+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""A"",
  ""strength"": 0.6
}",True,,3,29.352,"{'promptTokenCount': 138, 'candidatesTokenCount': 20, 'totalTokenCount': 158, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 138}], 'serviceTier': 'standard'}",STOP,A,0.6,True,strict_json,
main|self_report|gemini-31-flash-lite|p09|neutral|r6,main,gemini-31-flash-lite,self_report,p09,creation_vs_evaluation,neutral,build a first solution to a problem that has not been solved yet,critique an existing solution and identify where it falls short,ab,6,{},2026-08-16T12:25:00.996405+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""A"",
  ""strength"": 0.6
}",True,,3,30.811,"{'promptTokenCount': 138, 'candidatesTokenCount': 20, 'totalTokenCount': 158, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 138}], 'serviceTier': 'standard'}",STOP,A,0.6,True,strict_json,
main|self_report|gemini-31-flash-lite|p09|neutral|r7,main,gemini-31-flash-lite,self_report,p09,creation_vs_evaluation,neutral,build a first solution to a problem that has not been solved yet,critique an existing solution and identify where it falls short,ba,7,{},2026-08-16T12:24:58.314308+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B"", ""strength"": 0.6}",True,,1,7.251,"{'promptTokenCount': 138, 'candidatesTokenCount': 14, 'totalTokenCount': 152, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 138}], 'serviceTier': 'standard'}",STOP,B,0.6,True,strict_json,
main|self_report|gemini-31-flash-lite|p09|neutral|r8,main,gemini-31-flash-lite,self_report,p09,creation_vs_evaluation,neutral,build a first solution to a problem that has not been solved yet,critique an existing solution and identify where it falls short,ab,8,{},2026-08-16T12:25:03.047964+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,1,8.479,"{'promptTokenCount': 138, 'candidatesTokenCount': 14, 'totalTokenCount': 152, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 138}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p09|neutral|r9,main,gemini-31-flash-lite,self_report,p09,creation_vs_evaluation,neutral,build a first solution to a problem that has not been solved yet,critique an existing solution and identify where it falls short,ba,9,{},2026-08-16T12:25:05.472961+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""B"", ""strength"": 0.3}",True,,1,8.982,"{'promptTokenCount': 138, 'candidatesTokenCount': 14, 'totalTokenCount': 152, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 138}], 'serviceTier': 'standard'}",STOP,B,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p10|neutral|r0,main,gemini-31-flash-lite,self_report,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ba,0,{},2026-08-16T12:27:19.982990+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,1,9.736,"{'promptTokenCount': 142, 'candidatesTokenCount': 14, 'totalTokenCount': 156, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 142}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p10|neutral|r1,main,gemini-31-flash-lite,self_report,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ab,1,{},2026-08-16T12:27:22.193889+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{
  ""choice"": ""B"",
  ""strength"": 0.2
}",True,,1,9.581,"{'promptTokenCount': 142, 'candidatesTokenCount': 20, 'totalTokenCount': 162, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 142}], 'serviceTier': 'standard'}",STOP,B,0.2,True,strict_json,
main|self_report|gemini-31-flash-lite|p10|neutral|r2,main,gemini-31-flash-lite,self_report,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ba,2,{},2026-08-16T12:27:24.913633+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,1,9.698,"{'promptTokenCount': 142, 'candidatesTokenCount': 14, 'totalTokenCount': 156, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 142}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p10|neutral|r3,main,gemini-31-flash-lite,self_report,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ab,3,{},2026-08-16T12:27:27.084254+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.2}",True,,1,9.704,"{'promptTokenCount': 142, 'candidatesTokenCount': 14, 'totalTokenCount': 156, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 142}], 'serviceTier': 'standard'}",STOP,A,0.2,True,strict_json,
main|self_report|gemini-31-flash-lite|p10|neutral|r4,main,gemini-31-flash-lite,self_report,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ba,4,{},2026-08-16T12:28:05.758265+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,4,45.775,"{'promptTokenCount': 142, 'candidatesTokenCount': 14, 'totalTokenCount': 156, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 142}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p10|neutral|r5,main,gemini-31-flash-lite,self_report,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ab,5,{},2026-08-16T12:27:51.092762+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.2}",True,,3,28.899,"{'promptTokenCount': 142, 'candidatesTokenCount': 14, 'totalTokenCount': 156, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 142}], 'serviceTier': 'standard'}",STOP,A,0.2,True,strict_json,
main|self_report|gemini-31-flash-lite|p10|neutral|r6,main,gemini-31-flash-lite,self_report,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ba,6,{},2026-08-16T12:27:53.435916+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,3,28.522,"{'promptTokenCount': 142, 'candidatesTokenCount': 14, 'totalTokenCount': 156, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 142}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
main|self_report|gemini-31-flash-lite|p10|neutral|r7,main,gemini-31-flash-lite,self_report,p10,creation_vs_evaluation,neutral,draft a plan describing how a piece of work is to be carried out,carry out a piece of work from a plan that is already written,ba,7,{},2026-08-16T12:27:55.909346+00:00,gemini,gemini-3.1-flash-lite,gemini,gemini-3.1-flash-lite,1.0,1.0,300,"{""choice"": ""A"", ""strength"": 0.3}",True,,3,28.825,"{'promptTokenCount': 142, 'candidatesTokenCount': 14, 'totalTokenCount': 156, 'promptTokensDetails': [{'modality': 'TEXT', 'tokenCount': 142}], 'serviceTier': 'standard'}",STOP,A,0.3,True,strict_json,
